Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,1,27,1,3,1276,1,3,4,3,1,1,1,1,1,3,4,3,4,1,0,0,1
2,1,39,1,1,2654,2,2,2,2,5,5,5,4,4,4,4,3,4,5,18,13,2
2,1,25,1,1,762,2,2,2,2,2,2,2,2,2,5,3,1,4,2,3,29,1
2,1,69,2,2,2077,3,5,3,3,4,3,1,4,4,4,4,3,5,4,0,0,1
2,1,50,2,2,1747,3,0,3,2,1,3,1,1,3,5,5,3,4,1,0,0,1
1,1,37,2,2,1096,2,1,2,3,1,2,1,1,4,2,3,2,2,1,0,0,1
1,1,52,1,1,3163,5,5,4,5,2,5,5,4,4,4,4,5,4,4,11,3,2
1,1,10,2,3,405,1,4,1,4,4,1,4,4,4,4,4,3,5,4,0,0,1
2,1,43,1,1,1020,3,1,1,1,2,3,3,3,3,3,3,1,3,3,24,5,1
1,1,45,1,1,1947,1,1,1,1,3,3,4,4,4,4,4,4,4,4,0,0,1
1,1,28,2,2,127,2,4,2,1,4,2,1,4,3,3,3,4,5,4,5,0,1
2,1,57,1,1,483,3,3,3,3,3,5,2,4,4,4,4,5,4,1,0,0,2
1,1,45,2,2,737,4,5,4,4,5,5,5,4,4,4,4,4,4,4,0,0,1
2,1,46,1,1,1756,1,1,1,1,4,4,4,4,4,4,4,3,4,3,2,0,2
2,1,40,1,1,3278,5,3,5,5,3,5,5,4,4,4,4,4,4,4,27,27,2
1,1,47,1,2,1504,4,5,5,5,1,5,4,4,4,4,4,5,4,5,0,0,2
1,1,52,2,2,680,4,4,4,3,4,4,5,2,2,4,2,5,2,3,0,0,1
1,1,28,1,1,621,4,4,4,4,4,4,4,4,3,4,5,3,4,4,8,22,2
2,1,57,1,1,3931,4,3,3,3,3,3,3,4,4,4,4,1,4,4,0,4,1
2,1,42,1,3,191,4,1,1,1,4,4,4,4,5,2,1,4,5,4,0,0,2
2,1,33,1,1,1592,3,3,3,3,4,4,4,4,5,1,3,2,5,4,0,0,2
1,1,67,2,2,486,4,1,4,3,2,3,3,3,3,4,3,3,3,3,11,2,1
2,1,55,1,1,868,3,3,3,3,3,4,5,4,4,4,4,3,4,4,0,0,2
1,1,10,2,2,1749,1,4,1,3,3,1,1,3,3,1,3,3,3,3,1,0,1
2,1,43,1,2,1290,4,1,1,1,3,4,3,3,5,3,3,2,2,3,0,0,2
2,1,26,1,1,1598,4,3,3,3,4,4,4,1,4,2,3,4,2,4,123,141,1
1,1,58,1,2,679,2,1,1,1,4,3,3,3,3,2,3,2,3,1,77,60,1
2,1,51,1,1,1565,4,4,4,4,2,4,4,4,4,4,4,3,4,4,0,0,2
2,1,35,1,1,1731,5,5,5,5,2,5,4,5,5,5,5,5,5,4,15,4,2
1,1,42,1,1,2015,2,2,2,2,1,3,3,4,4,4,5,5,4,3,0,0,2
1,1,68,2,2,488,4,4,4,3,4,5,5,5,5,4,5,3,5,5,31,23,2
2,2,23,1,2,110,4,0,4,1,4,4,3,4,2,2,5,1,4,4,0,3,2
2,1,39,1,1,861,1,1,1,1,4,4,4,5,5,5,5,5,5,5,0,0,2
1,1,25,2,2,224,3,4,3,3,2,3,2,2,3,2,5,5,4,2,0,8,1
2,1,36,2,2,607,2,5,2,4,2,4,4,4,5,4,4,4,3,4,139,195,1
1,1,31,1,2,334,1,2,2,2,1,1,1,1,1,1,3,3,4,1,0,20,1
2,1,48,1,1,3497,0,1,1,1,5,5,5,3,3,4,4,1,3,1,0,0,2
2,1,11,2,2,595,2,4,2,3,3,2,3,3,4,1,4,4,3,3,0,0,1
2,1,41,1,2,602,2,5,5,5,2,2,2,2,4,4,4,2,3,2,1,0,1
1,1,33,1,1,2970,3,2,2,2,2,3,3,3,3,3,3,2,3,1,10,18,1
2,1,38,2,2,83,4,3,0,3,1,0,1,1,1,1,3,4,4,1,0,0,1
1,1,47,1,1,3322,5,5,5,5,2,4,5,5,5,5,5,4,5,3,37,49,2
2,1,58,1,1,1389,4,4,4,4,2,4,5,4,4,4,4,4,4,3,13,10,1
1,1,47,1,1,2861,3,3,3,3,3,5,4,5,5,5,5,4,5,3,2,0,2
2,1,43,1,1,1500,2,2,2,2,1,3,4,4,4,4,4,5,4,3,18,2,2
1,1,44,1,1,1978,1,1,3,1,5,4,5,2,2,3,2,4,2,4,0,0,2
2,1,63,2,2,1276,3,4,3,4,5,3,1,5,3,2,3,4,5,5,0,0,1
1,1,69,2,2,189,3,4,3,3,2,5,4,4,4,3,4,3,4,3,13,18,1
1,1,68,2,2,371,4,0,4,3,3,2,3,3,3,4,3,1,3,4,19,9,2
2,1,36,1,1,1416,4,4,4,4,1,5,5,3,3,4,3,4,3,1,0,0,2
1,1,36,1,2,347,5,5,5,5,5,5,5,5,5,2,1,3,3,5,0,0,2
1,1,38,1,1,270,1,3,5,5,4,3,4,1,1,1,1,3,1,3,0,11,1
1,2,37,1,3,109,2,2,2,2,4,2,5,4,1,5,4,4,1,4,0,0,1
2,1,48,2,2,500,3,4,3,3,3,3,3,3,1,1,3,1,3,3,0,0,1
2,1,60,1,2,2075,2,5,5,5,2,2,2,2,4,1,1,2,4,2,137,99,1
1,2,18,1,2,849,3,3,3,2,3,3,3,3,3,2,5,4,5,3,6,0,1
2,1,35,2,2,448,2,4,2,3,5,2,5,5,1,3,3,4,4,5,0,0,1
2,1,47,1,1,1504,4,4,4,4,5,4,5,5,5,5,5,5,5,3,48,40,2
2,2,38,1,1,936,2,2,2,4,1,2,1,1,3,5,4,5,4,1,0,0,1
2,1,30,2,2,1541,1,5,1,3,2,1,2,2,2,3,4,1,5,2,0,0,1
1,2,40,1,1,883,3,4,4,2,4,4,4,4,2,4,3,4,3,4,16,9,1
1,1,34,1,1,1634,3,4,4,4,3,3,3,3,3,3,3,1,3,3,0,0,2
1,1,60,1,1,2148,1,1,1,1,5,5,4,4,4,4,4,3,4,5,0,0,2
1,1,56,1,1,337,2,2,2,2,4,4,5,4,4,4,4,3,4,5,0,2,2
2,2,20,1,1,562,4,0,4,3,3,4,3,3,3,3,4,3,4,3,0,0,2
1,1,57,1,1,544,2,4,4,4,3,3,3,2,2,2,2,3,2,4,0,16,1
2,2,10,1,2,991,3,3,3,4,5,3,5,5,1,5,4,3,3,5,1,0,1
2,1,26,2,2,882,4,1,4,4,1,4,2,1,4,5,3,3,4,1,0,0,1
2,2,29,1,2,862,4,4,4,4,5,4,5,5,2,5,3,2,3,5,2,0,1
1,1,42,2,2,999,3,3,3,3,5,5,5,1,1,3,1,4,1,4,0,5,1
1,2,27,1,1,862,3,3,3,4,1,3,1,1,3,2,4,3,4,1,33,28,1
2,2,55,1,2,597,1,4,1,3,3,1,3,3,1,3,5,2,4,3,5,0,1
1,1,57,2,2,1050,5,5,5,1,2,4,5,2,2,5,2,3,2,4,0,0,1
1,1,44,1,1,3955,3,3,3,3,3,4,5,4,4,4,4,4,4,4,0,0,2
2,1,31,1,1,601,4,1,5,1,4,3,4,4,2,1,2,3,2,4,0,0,1
2,2,20,1,2,516,4,0,5,3,5,5,5,5,3,3,5,5,5,5,0,11,1
2,1,45,1,1,3815,1,0,0,3,5,4,4,2,2,0,2,1,2,1,71,72,1
1,1,54,1,1,2788,2,4,4,4,2,4,4,2,2,2,2,2,2,3,9,14,1
2,1,53,1,2,222,1,2,4,4,1,1,1,1,4,1,3,3,4,1,4,7,1
1,1,10,2,3,356,2,5,2,2,1,2,1,1,5,4,4,4,5,1,0,0,1
1,1,35,2,2,903,4,4,4,3,5,4,5,5,2,5,4,3,4,5,0,0,1
2,2,43,1,1,632,5,5,5,5,2,5,2,2,5,3,4,4,5,2,0,0,2
2,2,25,1,2,296,1,1,1,4,2,1,2,2,3,3,4,3,4,2,52,59,1
1,1,46,2,2,2442,2,2,2,3,4,3,2,2,2,2,2,2,2,3,0,0,1
1,1,24,1,1,562,1,1,1,1,4,4,4,4,5,2,5,3,4,4,64,51,2
2,1,70,1,1,2654,1,1,1,1,2,3,5,4,4,4,4,2,4,4,32,41,2
1,1,25,1,1,1890,3,2,2,2,3,3,3,3,1,5,3,2,4,3,0,0,1
1,1,52,1,2,116,5,4,4,4,4,4,2,5,5,5,5,2,5,5,0,0,2
1,1,29,1,2,262,4,5,5,5,4,4,4,4,5,5,2,4,3,4,0,0,1
1,1,35,2,1,315,2,4,2,3,2,5,5,5,5,2,5,4,5,4,0,0,1
2,1,36,1,1,3846,3,3,3,3,2,2,2,3,3,3,3,2,3,4,0,0,1
2,1,54,1,1,2218,3,3,3,3,4,4,5,5,5,5,5,3,5,5,0,0,2
1,1,14,2,2,2106,1,2,1,2,1,1,1,1,2,3,2,3,3,1,0,10,1
1,1,26,1,2,621,1,4,4,4,1,2,2,1,4,3,3,2,3,1,0,0,1
2,1,17,2,2,305,3,4,2,4,2,2,2,2,5,4,2,4,3,2,0,1,1
1,1,27,1,1,837,4,4,4,4,4,4,4,4,4,2,3,2,1,4,130,124,2
2,1,53,1,1,2893,1,1,1,1,2,3,3,1,1,1,1,1,1,1,3,0,1
2,1,36,1,1,3337,4,1,1,1,3,3,4,2,2,2,4,3,2,3,6,0,1
2,1,52,1,2,226,2,4,4,4,2,2,2,2,3,3,4,4,4,2,0,0,2
2,1,37,1,2,250,4,3,3,3,4,3,4,4,4,5,3,2,4,4,0,0,1
2,1,37,2,2,762,3,2,3,3,2,3,2,2,1,1,4,4,3,2,0,0,2
1,1,57,2,3,402,3,4,3,3,2,5,5,5,5,3,5,5,5,4,4,0,1
1,1,37,2,1,1258,3,4,3,2,5,5,4,3,3,3,2,5,3,4,65,90,1
1,1,39,1,1,2849,2,2,2,2,2,4,5,4,4,5,4,3,4,3,0,0,2
2,2,18,1,2,1041,4,4,4,1,4,4,4,4,4,5,4,3,4,4,0,0,2
1,2,40,1,1,197,3,3,3,4,2,3,2,2,3,5,4,4,4,2,20,9,1
2,1,45,1,3,1024,3,2,2,2,2,3,2,2,3,4,3,3,3,2,10,10,1
2,1,31,1,1,2033,1,1,1,1,4,4,4,4,4,1,1,4,2,4,38,31,2
1,1,38,1,1,3389,4,4,4,4,5,4,4,3,3,2,3,5,3,3,0,0,2
2,1,50,1,1,2992,1,1,1,1,2,5,4,2,2,2,2,4,2,4,51,45,2
1,2,29,1,3,602,4,4,4,4,4,4,4,4,5,4,5,2,4,4,1,0,1
2,1,59,1,3,101,2,5,5,5,2,2,2,2,3,5,5,5,2,2,0,3,2
2,1,22,1,3,760,2,1,3,3,2,2,1,2,2,3,3,1,3,2,49,47,1
1,1,43,2,2,867,4,4,4,4,4,3,2,3,3,4,3,3,3,1,0,1,1
1,1,28,2,3,98,4,5,0,3,1,0,1,1,3,4,5,5,5,1,0,11,1
1,1,10,2,2,1096,3,4,3,1,4,3,4,4,1,4,3,3,1,4,0,0,2
2,2,59,1,1,199,3,3,3,2,1,3,1,1,4,4,5,4,5,1,0,0,1
2,1,42,2,2,861,3,5,3,3,3,3,3,3,5,3,5,4,5,3,3,0,1
1,1,28,1,2,775,4,3,4,4,4,4,4,4,2,4,5,1,2,4,0,7,2
2,1,44,1,1,2611,5,5,5,5,4,4,4,4,5,3,2,4,5,4,21,10,2
1,1,49,1,2,1024,2,2,2,2,4,2,2,2,2,2,2,3,2,3,0,0,1
1,2,37,1,2,590,3,2,2,4,5,2,5,5,4,1,4,2,4,5,0,3,1
1,1,16,1,2,834,1,3,3,3,1,1,2,1,2,3,4,3,3,1,67,54,1
2,1,47,1,3,147,3,4,4,4,3,3,3,1,2,3,4,3,3,3,184,176,1
2,2,21,1,2,445,0,5,0,4,3,0,3,3,3,2,1,5,4,3,0,10,2
2,1,14,2,2,931,1,4,1,4,4,1,4,4,3,4,4,5,4,4,73,83,1
2,1,45,1,1,408,4,4,3,4,2,5,4,5,5,5,5,5,5,3,0,4,2
2,1,24,1,1,2300,2,1,1,1,2,2,2,2,3,1,3,1,3,2,0,0,1
1,2,21,1,2,369,1,2,1,4,1,1,1,1,3,2,4,2,4,1,0,0,1
1,1,37,1,3,255,4,5,3,5,4,4,4,4,2,5,3,4,1,4,8,6,1
1,1,34,1,1,1547,2,5,5,5,2,2,2,4,5,3,4,2,1,2,252,234,1
2,1,25,1,1,2977,4,4,4,4,5,5,5,5,4,3,5,4,4,5,0,0,2
1,1,44,1,1,2425,2,2,5,2,3,4,5,5,5,5,5,3,5,4,0,0,2
1,1,56,1,1,2243,1,1,4,1,2,5,5,4,4,4,4,3,4,3,0,4,1
1,1,13,2,2,253,3,5,3,2,4,3,3,4,3,3,5,1,3,4,0,0,2
2,1,54,2,2,396,3,5,3,1,2,3,2,2,4,3,5,5,4,2,0,20,1
2,1,28,2,2,356,2,2,2,3,2,2,2,2,1,5,4,1,3,2,6,5,1
1,2,25,1,3,669,0,0,0,5,1,0,1,1,5,2,5,1,5,1,0,0,2
2,1,45,1,1,3921,3,3,3,3,4,5,5,5,5,5,5,5,5,5,0,15,2
1,1,45,1,2,253,4,3,3,3,2,4,4,5,5,4,5,5,5,4,0,0,2
1,1,53,1,1,3268,3,3,3,3,4,5,4,4,4,4,4,4,4,3,13,25,2
1,1,52,2,2,646,2,1,2,2,5,3,2,4,4,2,3,4,4,1,52,40,1
1,1,15,2,2,1635,3,5,3,4,5,3,5,5,3,3,5,5,5,5,7,0,1
2,1,33,1,1,2088,3,3,3,3,5,4,5,5,2,4,3,1,2,5,3,3,2
2,1,55,1,1,2875,2,2,2,2,3,4,5,4,4,4,4,4,4,5,0,4,2
1,1,44,1,2,216,4,1,1,1,5,3,3,4,4,4,4,1,4,3,0,0,1
1,2,39,1,1,300,3,3,3,3,4,3,4,4,2,4,3,4,4,4,23,39,1
2,1,54,1,1,2092,1,1,1,1,4,5,4,5,5,5,5,5,5,3,0,0,2
2,1,58,1,1,1590,5,5,5,5,2,3,5,4,4,4,4,3,4,3,29,7,2
1,1,49,1,1,2813,3,4,4,4,5,2,3,3,3,3,3,4,3,2,0,0,1
2,1,52,1,1,2461,4,4,1,4,3,4,5,5,5,5,5,3,5,4,0,0,2
2,1,41,1,1,1716,4,4,4,4,5,4,4,4,4,4,4,3,4,4,5,0,2
1,1,35,1,1,1024,4,2,1,2,4,3,2,4,4,4,4,3,4,1,0,0,1
2,1,48,2,2,337,2,4,2,3,2,2,2,2,4,3,5,4,4,2,0,0,1
1,1,19,2,2,253,3,3,3,4,1,3,1,1,1,5,3,2,3,1,11,38,1
1,1,23,2,2,190,3,5,3,3,3,3,3,3,5,5,5,4,4,3,0,0,1
2,2,39,1,2,834,2,2,2,2,4,2,4,4,4,5,2,1,1,4,0,0,1
1,1,67,2,2,446,2,3,2,2,5,3,3,1,1,2,2,1,1,1,0,0,1
1,1,51,1,1,1389,3,3,3,3,2,5,5,4,4,4,4,4,4,3,38,8,2
1,1,27,1,1,1660,4,4,4,4,4,4,4,4,5,3,4,4,5,4,0,0,2
2,1,34,1,1,1506,1,5,4,5,2,2,1,1,1,1,1,2,1,4,1,0,1
2,1,53,1,1,2569,5,5,5,5,2,4,5,4,4,5,4,4,4,3,61,69,2
2,1,36,1,2,448,4,2,2,2,4,5,4,4,1,2,5,2,1,4,0,0,2
1,1,21,2,2,1400,4,4,4,2,2,4,2,2,3,4,3,3,5,2,5,0,1
1,1,59,1,1,3160,3,4,4,4,4,4,3,3,3,3,3,3,3,1,21,17,1
2,1,23,1,1,3341,3,5,3,3,5,5,5,1,1,1,2,5,5,5,0,0,2
1,2,21,1,2,1178,4,4,4,3,4,1,2,3,5,4,4,2,1,2,76,102,1
2,1,56,2,2,954,3,2,3,3,4,3,4,4,3,2,3,3,4,4,0,0,1
2,1,43,1,1,3132,5,5,5,5,2,4,4,5,5,5,5,4,5,3,9,0,2
1,2,24,1,2,404,1,0,1,5,1,1,1,1,4,5,5,2,2,1,0,0,1
1,2,40,1,1,370,2,2,2,3,3,2,3,3,1,1,5,2,5,3,0,0,2
1,2,38,1,2,226,3,1,3,3,1,3,1,1,3,1,4,2,4,1,30,37,1
2,1,22,1,1,2841,2,2,2,2,3,3,3,3,4,5,1,3,1,3,0,0,2
1,1,48,1,1,259,2,2,2,2,5,4,5,4,4,4,4,5,4,4,6,1,2
2,2,22,1,2,1703,3,3,3,3,2,3,2,2,4,2,2,2,4,2,0,0,1
1,1,62,1,2,236,3,1,3,3,5,4,4,3,3,3,3,1,3,3,0,0,1
2,1,30,2,2,409,1,5,1,2,3,1,3,3,4,5,5,3,4,3,0,4,1
2,2,20,1,2,802,3,3,3,4,4,3,2,4,5,3,4,4,5,4,14,0,1
2,1,29,1,1,758,2,2,2,2,4,3,4,4,3,5,5,3,5,4,7,0,2
1,2,29,1,3,862,3,3,3,4,1,3,1,1,3,5,3,1,4,1,1,0,1
2,1,47,2,2,261,4,4,0,4,3,0,3,3,4,2,3,1,3,3,21,25,1
2,1,26,1,2,666,1,2,2,2,1,2,1,1,4,3,2,1,2,1,215,232,1
1,1,13,2,2,140,3,3,3,3,5,3,5,5,2,5,4,4,3,5,0,0,1
1,1,40,2,2,530,2,5,2,3,1,2,1,1,5,2,5,3,5,1,0,0,1
1,1,40,1,1,3380,2,2,4,2,5,5,4,3,3,3,3,3,3,3,0,0,2
2,1,69,2,2,495,3,5,3,5,5,3,5,5,4,5,4,3,5,5,21,9,1
2,2,37,1,1,393,5,5,5,4,1,5,1,1,5,2,5,4,4,1,19,0,2
2,1,43,1,1,1860,3,3,2,3,4,4,4,5,5,5,5,5,5,3,25,7,2
2,1,61,1,1,207,0,4,0,2,1,2,2,3,3,3,3,1,3,4,0,0,2
1,1,63,2,2,526,1,4,4,3,5,4,4,2,2,4,2,3,2,5,0,0,1
1,1,31,1,1,1988,3,3,1,3,3,4,3,3,1,1,4,4,2,3,0,0,2
2,2,21,1,1,1111,4,2,5,3,4,5,4,4,5,2,4,5,5,4,11,4,2
2,1,56,1,1,1618,2,2,2,2,5,5,5,3,3,4,3,3,3,3,5,0,2
1,1,44,1,1,2405,4,4,4,4,4,5,4,2,2,2,2,5,2,5,58,66,2
1,2,23,1,2,522,4,3,4,4,3,4,3,3,4,3,5,1,4,3,95,105,1
2,2,36,1,2,387,2,2,2,3,3,2,3,3,1,5,3,1,4,3,0,0,1
1,2,21,1,2,468,2,0,1,1,4,1,4,4,3,3,5,3,4,4,0,13,1
2,1,39,2,2,397,2,1,2,3,3,2,3,3,2,3,4,3,4,3,10,5,1
2,2,64,1,1,1009,5,5,5,4,2,5,2,2,5,5,5,4,4,2,0,3,2
1,2,35,1,2,301,3,4,3,4,5,3,5,5,1,4,4,3,3,5,0,0,1
2,1,39,1,2,972,2,4,4,4,2,2,2,2,2,4,4,2,4,2,0,0,2
2,1,45,2,2,628,2,4,2,3,5,2,2,5,1,4,3,1,4,5,0,0,1
2,1,66,2,2,516,5,1,5,2,2,5,5,2,1,5,3,3,2,2,0,20,2
1,1,39,1,2,207,5,3,3,3,5,5,5,5,2,1,3,4,2,5,0,0,2
2,2,23,1,2,594,3,0,3,3,1,3,1,1,5,5,5,4,4,1,0,0,1
1,1,43,1,1,3247,3,3,3,3,5,3,2,3,3,3,3,2,3,1,0,26,1
1,1,34,2,2,399,1,4,1,3,2,1,2,2,5,3,5,5,4,2,0,0,2
2,1,47,1,1,2809,0,1,1,2,5,5,4,5,5,5,5,5,5,4,9,14,2
1,1,49,1,2,718,1,1,1,1,4,3,3,1,1,1,1,3,1,4,26,32,1
2,2,42,1,2,451,2,5,2,4,5,2,5,5,4,3,4,3,5,5,72,59,1
1,1,35,1,1,2336,5,5,5,5,2,5,5,5,5,5,5,5,5,5,0,0,2
1,2,25,1,2,296,1,1,1,4,3,1,3,3,2,4,4,3,4,3,48,58,1
1,1,45,1,2,2422,2,5,5,5,2,2,2,1,3,3,2,2,4,2,0,2,1
1,1,39,1,1,3314,3,3,3,3,2,4,5,4,4,4,4,4,4,5,0,17,2
2,1,29,1,1,971,1,2,2,2,1,1,1,1,1,4,3,1,4,1,39,15,1
1,1,57,1,1,453,5,5,5,5,4,4,5,4,4,4,4,5,4,5,3,4,2
2,1,10,2,2,848,2,5,2,3,3,2,3,3,4,4,5,5,5,3,0,0,1
1,1,34,1,1,2314,2,3,3,3,2,1,2,2,2,2,2,3,2,3,30,18,1
2,1,65,2,2,184,4,1,4,3,4,4,4,4,3,1,4,3,4,4,0,0,1
2,1,19,2,2,997,2,5,2,5,2,2,2,2,4,3,5,4,5,2,2,0,1
2,1,50,2,2,1416,3,1,3,3,1,3,1,1,2,5,3,2,2,1,0,0,1
1,1,24,2,2,562,1,5,1,1,3,1,3,3,4,5,5,3,5,3,27,28,1
2,1,66,2,2,302,3,4,3,5,2,3,2,2,3,3,3,4,5,2,0,0,1
2,1,29,1,1,3044,5,5,5,5,4,4,4,4,5,5,4,4,4,4,78,73,2
2,1,54,1,2,964,4,1,1,1,4,4,4,4,5,4,3,4,1,4,0,0,2
1,2,23,1,2,162,5,0,4,4,4,4,4,4,2,1,1,1,1,4,33,27,1
1,1,36,2,2,307,4,5,4,3,2,4,2,2,1,3,1,1,5,2,60,71,1
1,1,63,2,2,1428,2,4,2,3,5,2,5,1,1,2,1,3,1,4,0,29,1
2,2,21,1,1,550,5,0,5,4,4,0,4,4,3,5,5,4,4,4,21,20,2
2,1,37,2,2,802,2,5,2,3,4,2,4,4,5,5,5,3,5,4,0,0,1
1,1,60,2,3,675,4,5,4,3,2,2,3,2,2,4,2,2,2,1,50,32,1
1,2,12,1,2,1086,4,4,4,4,3,4,3,3,4,3,4,4,3,3,12,0,1
1,1,37,2,1,632,4,5,4,2,4,4,5,1,1,4,1,4,1,3,0,0,2
2,1,56,1,1,3355,3,3,3,3,2,3,3,3,3,3,3,4,3,2,0,0,1
1,2,28,1,1,696,4,4,4,4,5,4,5,5,3,3,5,3,5,5,0,0,2
1,2,19,1,2,711,2,2,2,5,2,2,2,2,4,3,4,4,4,2,0,0,1
2,1,29,1,1,2610,0,4,0,1,2,2,2,2,5,4,4,5,5,2,0,0,2
1,1,52,2,2,376,2,4,2,3,4,5,4,2,2,2,3,4,2,4,0,0,1
1,2,42,1,1,948,5,5,5,4,4,5,4,4,4,4,5,4,4,4,1,0,2
2,1,12,2,2,1770,3,4,3,3,1,3,1,1,2,4,1,4,1,1,0,11,1
1,1,55,1,1,3025,4,4,4,4,3,5,5,5,5,5,5,5,5,3,0,0,2
2,1,30,1,1,1634,2,3,2,2,5,5,5,5,3,2,4,5,4,5,2,0,2
2,1,51,2,2,158,3,5,3,4,1,3,2,1,5,3,5,5,5,1,0,0,1
2,2,48,1,2,969,2,2,2,5,5,2,5,5,5,2,3,2,2,5,0,0,1
2,1,45,1,1,125,3,3,3,3,3,2,2,4,4,3,3,4,4,1,0,0,1
2,1,54,1,1,647,2,2,2,2,3,4,4,4,4,4,4,4,4,4,0,0,2
1,1,37,2,2,1590,4,4,4,4,3,4,3,3,3,5,3,5,4,3,87,69,1
1,1,37,2,2,853,1,4,1,2,5,1,5,5,3,2,5,4,5,5,0,23,1
1,1,37,1,1,404,2,4,4,4,1,3,3,2,2,2,2,1,2,3,0,0,2
2,1,37,2,3,463,4,5,4,3,2,4,2,2,5,2,4,4,5,2,0,0,1
1,1,34,1,1,157,4,4,4,4,1,3,4,1,1,1,4,2,1,3,0,0,1
2,1,46,1,1,328,0,0,0,3,3,4,4,2,2,2,2,5,2,5,0,0,2
1,1,51,1,3,583,2,2,2,2,2,2,4,2,2,2,2,3,2,2,0,12,2
1,1,32,1,1,440,4,2,2,2,4,3,4,4,3,3,3,4,4,4,0,28,1
1,1,64,2,2,1635,0,5,0,3,4,5,4,2,2,0,2,3,2,3,0,0,2
1,1,62,1,2,184,5,3,3,3,4,2,3,5,5,5,5,5,5,3,3,0,2
1,2,25,1,1,228,3,0,3,1,3,3,3,3,4,2,5,3,5,3,15,3,1
2,2,46,2,2,345,3,4,3,4,5,3,5,5,5,5,4,3,5,5,13,11,1
1,1,35,2,2,184,2,3,2,3,4,2,3,4,4,3,4,3,4,4,0,0,1
1,2,49,1,1,187,3,3,3,3,2,3,2,2,4,4,4,3,4,2,4,5,1
1,1,58,2,2,332,4,4,4,1,5,5,4,4,4,4,4,3,4,3,0,0,1
2,1,28,2,2,621,1,3,1,4,3,1,3,3,4,2,2,5,2,3,26,19,1
2,2,36,1,2,246,2,4,2,4,5,2,5,5,3,3,1,3,1,5,0,0,2
1,2,26,1,2,214,2,2,2,4,2,2,2,2,3,4,3,1,4,2,55,48,1
2,2,38,1,2,409,2,0,2,1,2,2,2,2,5,2,2,3,5,2,1,0,1
2,1,58,2,2,834,3,5,3,3,2,3,2,2,5,5,5,4,4,2,0,0,1
1,2,30,1,1,759,4,4,4,4,2,4,2,2,3,2,5,5,5,2,23,17,2
2,1,48,1,1,2518,2,2,2,2,5,5,5,5,5,5,5,4,5,3,17,21,2
2,1,44,1,1,2185,0,0,0,3,3,4,4,2,2,2,4,4,2,4,0,0,2
1,1,52,2,2,925,2,5,3,2,5,5,4,4,4,3,4,4,4,4,15,21,1
1,1,57,1,1,3426,1,1,1,1,5,5,5,2,2,3,2,4,2,4,0,0,2
1,1,51,1,1,1464,4,3,4,4,4,5,5,5,5,5,5,3,5,4,0,0,2
2,2,9,1,2,921,1,1,1,3,1,1,1,1,1,4,4,2,3,1,29,24,2
1,2,21,1,2,735,4,4,4,2,2,4,2,2,4,4,2,2,3,2,43,34,1
2,1,21,1,1,234,3,4,4,4,3,3,3,3,1,3,4,4,3,3,0,0,1
2,1,15,1,2,349,3,3,3,3,3,3,1,3,4,5,2,3,3,3,13,18,1
2,1,58,1,1,2436,4,4,4,4,4,5,5,3,3,3,3,4,3,5,22,9,2
2,1,16,2,2,1773,2,2,1,2,1,1,4,1,2,5,2,4,3,1,0,0,1
2,1,24,2,2,237,1,5,1,4,5,1,3,5,5,4,4,5,4,5,33,44,1
2,1,55,1,2,503,3,5,5,5,2,3,2,2,3,3,3,1,4,2,3,21,1
2,1,41,2,3,501,1,3,1,4,1,1,1,1,1,1,3,1,4,1,0,0,1
1,2,32,1,1,308,2,2,2,1,5,2,5,5,3,3,4,3,5,5,31,13,1
2,1,40,1,1,468,3,3,3,3,5,4,3,3,3,3,3,4,3,4,0,0,1
2,1,15,1,3,871,4,5,5,5,4,4,3,4,3,1,3,4,2,4,21,15,2
2,2,22,1,1,408,4,0,4,1,2,4,5,2,3,3,5,3,5,2,0,8,2
1,1,65,2,2,153,2,4,0,1,2,4,4,4,4,0,4,3,4,5,0,0,1
2,1,12,2,2,1046,2,5,2,2,5,2,5,5,4,5,4,5,4,5,37,24,1
2,1,34,1,1,925,2,2,2,2,4,5,5,5,5,5,5,3,5,4,14,0,2
1,1,61,1,1,1640,3,4,4,4,3,3,3,3,3,3,3,2,3,2,4,2,1
1,1,41,1,1,3234,4,4,4,4,5,5,5,5,5,5,5,3,5,3,94,92,2
1,1,56,1,1,1205,4,4,4,4,4,4,4,4,4,4,4,3,4,3,0,0,2
2,1,28,1,1,1491,3,3,3,3,4,4,4,4,5,4,5,4,4,4,0,0,1
1,1,41,1,1,581,2,2,2,2,1,3,3,2,2,1,2,1,2,1,0,0,1
2,1,11,2,3,1352,3,5,3,3,4,3,4,4,4,3,3,4,5,4,0,0,2
2,1,56,1,1,667,4,1,1,1,1,4,4,4,4,4,4,2,4,1,0,0,1
1,1,58,2,3,1089,4,2,4,3,3,4,4,5,5,4,5,1,5,4,21,0,1
1,1,23,1,2,751,5,2,2,2,5,5,3,5,5,1,1,2,3,5,0,3,2
1,1,53,1,1,2275,4,4,4,4,2,3,1,5,5,5,5,2,5,1,0,0,2
