Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Inflight wifi service,Departure/Arrival time convenient,Ease of Online booking,Gate location,Food and drink,Online boarding,Seat comfort,Inflight entertainment,On-board service,Leg room service,Baggage handling,Checkin service,Inflight service,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
1,1,27,1,1,588,4,4,4,4,4,4,4,4,2,2,3,1,2,4,0,0,1
2,1,44,1,1,2603,5,5,5,5,5,5,5,3,4,5,5,5,4,5,0,9,1
2,1,37,2,2,634,1,5,1,1,1,1,1,1,3,2,5,5,5,1,4,9,1
2,1,42,1,1,1389,5,5,5,5,5,4,5,2,2,2,2,5,2,4,4,0,2
1,1,57,1,1,3644,1,1,1,1,5,4,4,4,4,4,4,3,4,5,0,0,1
1,1,39,1,1,308,0,0,0,4,4,5,5,1,1,1,1,5,1,3,1,0,2
2,1,41,1,1,2835,4,4,4,4,4,5,4,5,5,5,5,4,5,4,0,2,2
2,1,24,2,2,372,1,0,1,5,1,1,1,1,1,4,4,5,1,1,9,10,2
2,2,42,1,1,247,2,2,2,3,1,2,1,1,5,3,4,4,4,1,0,4,1
2,1,44,2,1,1072,4,4,4,3,3,4,4,3,3,4,4,3,3,4,0,0,1
1,1,12,2,2,694,2,5,2,5,2,2,2,2,4,2,5,4,4,2,12,8,1
1,1,52,2,2,89,4,4,4,3,4,5,5,5,5,4,4,3,5,5,0,0,2
2,1,70,2,3,2139,3,4,3,3,3,3,3,3,1,1,4,1,3,3,0,0,2
1,2,8,1,2,700,3,4,4,4,5,4,5,5,2,1,4,4,4,5,0,0,1
1,1,50,1,2,304,4,5,5,5,1,4,1,4,4,4,4,2,4,1,0,0,2
2,1,48,1,1,2405,4,4,4,4,3,4,4,5,5,5,5,3,5,3,10,12,1
1,1,14,2,2,985,2,5,2,4,4,2,4,4,5,4,5,4,5,4,0,0,1
2,1,21,2,2,231,2,4,2,3,2,2,2,2,4,5,3,3,4,2,1,0,1
2,2,30,1,2,987,3,3,3,1,2,3,2,2,1,5,3,1,5,2,5,13,2
1,2,21,1,2,209,1,4,1,4,4,1,3,4,1,5,4,2,3,4,0,0,2
1,2,36,1,2,1028,2,2,2,4,2,2,5,2,3,3,4,1,4,2,0,9,1
1,1,48,1,2,746,4,4,4,4,3,4,2,4,4,4,4,2,4,4,0,0,2
1,1,20,2,2,577,2,4,1,4,3,1,3,3,4,4,3,3,4,3,5,0,1
1,2,80,1,1,546,2,2,2,3,3,5,3,2,2,2,2,3,2,5,0,0,2
2,1,32,2,2,590,2,5,2,3,3,2,3,3,5,2,5,4,4,3,0,0,1
2,1,22,2,3,557,2,4,2,4,5,2,5,5,5,5,4,5,4,5,0,0,1
2,1,47,1,1,3729,3,1,1,1,2,3,3,3,3,3,3,3,3,3,0,0,1
2,1,64,2,2,969,3,4,3,1,5,3,5,5,5,3,5,4,4,5,0,0,1
1,1,70,2,1,101,5,5,0,1,1,3,4,2,2,0,2,3,2,4,0,0,1
1,1,39,1,1,3919,2,2,2,2,3,4,4,4,4,4,4,5,4,5,0,0,1
2,1,30,1,1,1566,4,5,5,5,1,1,4,1,4,3,3,3,3,1,79,115,1
2,1,61,2,2,1660,3,4,4,5,1,4,1,1,5,3,4,3,5,1,0,20,1
2,1,57,2,2,579,1,5,0,3,1,0,1,1,2,3,5,5,2,1,0,0,1
1,1,47,1,1,456,1,1,3,1,4,4,4,4,4,4,4,3,4,5,0,0,2
1,1,36,2,1,689,2,5,2,4,4,5,4,5,5,2,5,5,5,3,0,0,1
2,1,45,1,1,1237,1,3,4,4,2,2,2,1,1,1,1,2,1,1,6,15,1
1,1,64,2,2,213,2,5,2,1,5,5,5,4,4,2,4,4,4,5,58,28,1
1,1,55,1,2,399,5,1,1,1,4,3,1,4,4,5,4,4,4,3,3,8,1
1,1,13,2,2,1111,3,2,3,4,4,3,4,4,1,3,4,3,3,4,3,0,1
1,1,44,1,2,1709,4,5,5,5,3,3,4,3,3,4,3,3,3,1,0,0,2
1,1,36,1,2,310,1,2,4,4,1,1,1,1,2,3,4,2,4,1,26,28,2
2,1,58,1,2,314,3,5,5,5,3,3,3,3,3,1,4,2,3,3,6,0,1
2,1,55,1,1,384,5,5,5,5,3,5,3,5,5,5,5,5,5,5,21,19,2
1,2,23,1,2,479,2,0,2,4,5,2,5,5,3,1,2,1,3,5,0,0,2
1,1,46,1,1,2062,2,2,2,2,3,2,1,4,4,4,4,2,4,5,0,0,2
1,1,59,2,2,224,4,5,0,1,4,5,4,5,5,0,5,5,5,4,25,10,2
2,1,36,1,1,1746,2,2,2,2,5,3,4,5,5,5,5,5,5,4,0,0,1
1,1,53,1,1,2366,2,2,2,2,4,4,4,4,4,4,4,5,4,3,0,0,2
1,1,51,1,1,2049,4,3,3,3,3,3,4,4,4,4,4,1,4,3,1,0,2
1,2,24,1,2,550,1,3,1,3,5,1,5,5,2,3,4,4,4,5,0,0,1
1,1,35,2,2,368,3,2,3,4,4,3,4,4,1,3,4,4,3,4,0,0,1
1,1,24,2,2,1723,1,5,1,3,2,1,2,2,3,4,3,5,5,2,4,0,1
2,1,41,1,1,1573,0,0,0,2,3,5,4,3,3,3,3,4,3,4,15,20,2
2,1,52,1,1,1578,5,5,4,5,4,5,5,4,4,5,4,5,4,4,0,0,1
2,1,10,2,3,317,2,3,2,3,1,2,1,1,2,4,3,1,3,1,0,0,1
1,1,21,2,2,223,4,5,4,2,1,4,1,1,3,2,5,5,5,1,0,0,2
2,1,70,2,2,925,2,5,2,2,1,2,1,1,4,3,2,4,2,1,0,0,1
2,1,43,1,1,1121,4,4,4,4,4,4,4,5,5,5,5,4,5,3,0,10,2
2,1,62,1,1,307,2,4,5,4,2,3,4,2,2,2,2,3,2,4,31,22,1
2,1,57,1,1,3482,3,2,2,2,3,3,3,3,3,3,3,2,3,2,13,18,1
1,1,64,2,3,1497,2,2,2,3,5,4,4,2,2,2,2,4,2,1,12,12,1
2,1,40,1,1,216,1,1,1,1,5,4,3,1,1,1,1,4,1,2,0,0,2
2,1,68,2,2,733,1,4,1,4,2,1,2,2,1,3,4,1,3,2,1,0,1
2,1,53,1,1,3448,4,4,4,4,3,5,4,4,4,4,4,3,4,4,69,78,2
1,1,46,1,1,3159,4,4,4,4,2,4,4,5,5,5,5,4,5,5,58,56,1
1,1,50,2,2,2465,1,5,1,3,1,4,4,3,5,4,4,4,3,4,0,24,1
2,1,49,1,1,775,2,2,2,2,2,4,4,5,5,5,5,4,5,5,24,19,2
2,2,35,1,1,1190,4,4,4,1,4,4,2,4,3,2,5,4,4,4,4,0,1
2,1,48,1,1,1894,3,5,3,3,5,5,5,5,5,5,5,5,5,5,307,299,2
2,2,26,1,1,550,4,4,4,3,3,4,3,3,3,4,5,4,5,3,2,0,2
1,1,48,1,1,3930,4,4,4,4,2,5,5,5,5,5,5,4,5,4,120,109,2
1,1,30,2,2,853,5,4,5,4,1,4,1,1,5,4,5,3,5,1,0,0,2
1,1,34,1,3,341,5,2,2,2,5,5,5,5,2,4,3,2,2,5,32,22,2
2,1,45,1,1,2628,4,4,4,4,2,4,5,5,5,5,5,3,5,4,15,17,2
1,1,40,1,1,3778,3,3,3,3,5,4,2,5,5,5,5,4,5,2,29,17,2
1,1,46,1,1,342,4,4,4,4,5,5,4,4,4,4,4,4,4,4,5,0,1
2,1,47,1,1,226,4,4,4,4,2,5,4,4,4,4,4,5,4,5,0,0,1
2,1,53,1,1,1744,3,3,3,3,3,4,4,4,4,4,4,4,4,5,0,0,2
1,1,47,1,1,2660,3,3,3,3,2,5,5,4,4,4,4,5,4,5,0,0,2
2,1,51,1,1,3780,4,4,4,4,3,4,5,4,4,4,4,5,4,4,0,0,2
1,2,43,1,1,998,3,3,3,4,1,3,1,1,3,3,3,1,4,1,0,0,1
1,2,40,1,1,794,1,1,1,2,3,1,3,3,5,5,5,3,4,3,6,0,2
2,1,22,2,3,475,1,3,1,2,3,1,3,3,4,1,5,5,3,3,0,0,1
1,1,26,1,1,2402,2,2,2,2,3,3,3,3,4,5,5,4,5,3,10,0,2
1,1,46,1,1,1900,1,5,2,2,3,4,3,1,1,1,1,3,1,1,0,0,2
2,1,31,1,1,3438,2,2,2,2,4,4,4,4,5,3,4,3,4,4,0,0,1
2,1,26,2,2,2342,3,1,3,4,4,3,4,4,1,5,3,1,3,4,0,0,1
1,1,47,1,1,432,5,5,5,5,3,5,5,5,5,5,5,4,5,3,8,0,2
1,1,40,2,2,199,5,4,5,3,2,5,1,2,5,5,5,3,5,2,0,0,2
1,1,45,1,3,509,4,4,3,4,1,5,3,4,4,4,4,1,4,1,0,0,2
1,2,16,1,2,430,1,4,1,3,4,1,2,4,1,2,3,1,3,4,18,32,1
2,1,11,2,2,2176,3,4,3,3,3,3,3,3,2,4,5,5,5,3,37,32,2
2,1,33,2,2,153,3,4,0,1,5,0,4,5,5,3,5,4,4,5,0,0,1
1,1,28,2,1,177,1,3,1,3,2,1,2,2,4,1,3,1,2,2,0,0,1
1,1,30,1,1,1674,4,4,4,4,5,5,5,5,1,3,2,4,4,5,116,100,2
1,2,21,1,2,196,5,0,5,1,4,5,4,4,5,1,5,1,1,4,0,0,2
1,2,45,1,2,230,4,2,4,2,1,4,1,1,5,1,1,4,2,1,0,0,2
1,1,42,1,1,3309,1,1,1,1,3,5,5,4,4,4,4,3,4,4,26,7,2
1,1,45,1,1,370,5,5,5,5,3,5,5,1,1,2,1,3,1,5,0,0,2
1,1,27,1,1,599,1,1,1,1,2,2,2,1,5,1,5,2,3,2,120,151,2
2,1,13,2,2,320,3,4,3,5,3,5,5,2,5,3,4,5,5,5,171,179,1
1,1,21,1,2,405,0,3,0,3,5,0,5,5,2,4,4,5,5,5,0,0,2
1,1,53,1,1,1670,1,1,1,1,4,3,4,1,1,1,1,3,1,2,0,0,1
2,1,49,1,1,3455,1,1,1,1,5,5,4,4,4,4,4,4,4,5,10,2,2
2,1,51,1,1,3247,2,2,2,2,5,4,3,2,2,2,2,2,2,4,98,87,2
2,2,38,1,2,321,4,0,4,1,3,4,3,3,2,4,1,1,1,3,0,0,1
2,1,16,2,2,192,4,4,4,3,4,4,4,4,5,4,5,5,4,4,42,31,1
2,2,27,1,1,1134,2,2,2,4,1,2,1,1,2,2,3,3,4,1,11,21,1
1,1,41,1,1,3544,4,4,4,4,1,4,3,1,1,1,4,3,1,4,0,0,2
1,1,51,1,1,547,5,5,5,5,2,5,5,5,5,5,5,5,5,3,71,64,2
2,2,24,1,2,819,5,5,5,2,2,5,2,2,5,3,5,5,2,2,8,7,2
1,1,20,2,2,2279,3,5,3,3,4,3,4,4,5,5,5,4,4,4,3,0,1
1,1,43,2,2,630,2,2,2,2,3,3,3,2,2,2,2,4,2,3,1,13,1
2,1,41,1,1,417,3,3,3,3,2,4,4,2,2,2,2,5,2,5,4,2,2
2,1,42,1,1,3426,5,5,5,5,3,5,5,5,5,5,5,3,5,3,0,0,2
1,1,46,1,1,912,4,4,4,4,2,5,5,4,4,4,4,3,4,4,2,0,2
2,1,20,1,1,1569,5,5,5,5,4,4,4,4,3,2,4,3,5,4,1,14,2
1,1,61,2,2,1120,2,5,2,2,5,4,4,4,4,2,4,5,4,4,0,0,2
2,2,46,1,1,406,3,3,3,4,1,3,1,1,3,5,4,4,4,1,25,18,1
1,1,38,1,3,366,3,2,2,2,3,3,3,3,4,2,4,1,4,3,0,0,1
2,1,31,1,2,2248,0,0,0,3,4,0,4,4,2,3,4,3,1,4,0,0,2
2,1,48,2,2,641,2,4,2,4,4,2,4,4,5,2,5,5,5,4,0,0,1
1,1,30,2,2,666,2,2,2,4,2,2,2,2,2,5,4,1,3,2,0,0,1
1,1,43,2,2,1165,4,4,4,2,3,4,5,1,1,4,1,4,1,4,2,0,1
2,1,25,1,1,770,1,1,1,1,4,4,4,4,5,4,4,3,5,4,26,27,1
1,1,31,2,2,1874,3,3,3,3,5,3,5,5,4,1,2,4,1,5,13,0,1
2,1,11,2,2,1542,4,5,4,1,2,4,2,2,4,5,3,4,4,2,0,0,1
1,1,48,2,2,576,1,5,1,1,4,4,5,3,3,1,3,3,3,4,0,15,1
1,1,43,1,1,1440,2,5,5,5,2,3,3,2,2,2,2,2,2,1,0,0,1
2,1,34,1,1,488,4,4,4,4,5,5,5,4,4,4,4,5,4,4,12,1,2
1,1,16,2,2,977,2,4,3,2,2,3,2,2,3,4,5,3,5,2,21,13,1
1,1,30,2,2,1640,5,5,5,3,1,5,1,1,4,2,5,5,4,1,0,0,2
2,1,46,1,1,1404,5,5,5,5,5,1,2,2,2,2,2,1,2,1,0,0,2
1,1,50,1,1,3207,1,5,5,5,1,3,3,1,1,1,1,3,1,4,9,0,2
1,1,25,1,1,3845,2,5,5,5,2,2,2,2,4,1,2,3,2,2,3,15,1
2,1,37,2,2,748,2,5,2,4,2,5,3,3,5,4,5,3,4,3,208,248,1
1,1,70,2,2,868,1,2,1,2,2,1,1,5,5,1,5,2,5,1,34,20,1
2,1,29,1,1,323,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2
2,1,37,2,2,522,3,4,3,1,2,3,2,2,3,3,4,3,4,2,0,1,2
1,2,30,1,2,825,2,2,2,4,3,2,3,3,1,5,4,2,4,3,24,19,1
1,1,32,1,1,480,1,1,1,1,5,5,5,5,5,4,4,3,5,5,3,2,2
1,1,34,1,1,2228,5,5,4,5,1,1,3,5,5,5,5,4,5,3,4,0,2
1,1,36,1,3,223,4,4,4,4,4,4,4,4,2,1,3,1,4,4,0,3,1
1,1,29,1,1,2026,1,3,1,1,5,5,5,5,4,1,3,2,4,5,13,12,2
1,1,33,1,1,1119,1,1,1,1,5,5,5,5,5,5,5,3,5,3,0,0,2
1,1,18,2,2,569,0,1,1,3,2,1,2,2,3,2,2,1,2,2,15,10,2
2,1,41,2,2,771,4,4,4,3,5,4,5,5,5,4,5,5,5,5,0,7,1
2,2,34,1,1,354,1,1,1,4,5,1,5,5,3,1,1,4,1,5,0,0,1
1,1,36,2,2,473,1,2,1,3,5,1,5,5,3,2,4,2,3,5,0,0,1
1,1,56,1,1,3262,2,2,2,2,5,4,5,5,5,5,5,5,5,5,0,7,2
1,2,10,2,1,2174,2,2,2,2,4,2,4,4,1,1,2,2,3,4,0,0,2
1,2,42,1,1,368,5,5,5,3,1,5,1,1,4,5,4,5,4,1,10,1,2
1,1,36,1,1,3340,4,5,4,4,5,4,4,4,4,5,4,3,4,4,0,0,1
1,1,28,1,1,432,2,2,2,2,4,4,4,4,3,3,3,3,1,4,0,9,2
1,2,29,1,2,930,3,3,3,4,1,3,1,1,4,4,3,1,3,1,0,0,1
1,1,41,1,1,1773,2,2,2,2,4,4,4,5,5,5,5,4,5,4,0,0,1
2,1,58,2,2,719,2,5,2,2,2,2,2,2,3,3,5,3,4,2,0,0,1
1,1,15,2,1,109,3,5,3,3,4,3,4,4,4,4,4,3,2,4,111,110,1
2,1,48,1,1,1846,3,3,3,3,4,3,5,5,5,5,5,3,5,4,6,11,2
2,1,64,1,2,86,4,1,1,1,4,4,4,4,5,1,1,1,4,4,0,29,1
1,1,11,2,3,2446,2,5,1,1,1,4,4,5,5,4,5,4,4,4,16,60,1
2,1,60,1,1,3177,1,1,1,1,5,5,5,5,5,5,5,3,5,4,0,4,1
1,1,45,2,2,201,3,5,0,3,2,2,3,1,1,0,4,5,1,5,0,0,2
2,2,46,1,1,1355,5,5,5,2,1,5,1,1,1,1,3,4,5,1,87,59,2
1,1,35,1,2,190,5,4,4,4,5,5,5,5,4,4,5,2,2,5,63,55,2
1,1,33,1,2,1076,2,1,1,1,2,2,2,2,2,4,3,4,3,2,0,0,2
2,1,57,1,1,1572,2,2,2,2,3,4,5,5,5,5,5,4,5,5,1,37,2
2,2,38,1,3,447,1,1,1,2,2,1,2,2,2,1,3,3,3,2,0,0,1
2,1,48,1,1,1814,3,3,3,3,3,5,4,5,5,5,5,3,5,5,5,10,1
1,1,40,1,1,3631,3,3,3,3,3,5,5,5,5,5,5,4,5,5,0,0,2
1,2,10,1,2,507,2,3,2,3,4,2,4,4,3,2,3,2,3,4,0,0,1
1,1,30,2,3,1290,2,5,3,2,2,3,2,2,5,2,4,4,5,2,19,14,1
2,2,36,1,1,1149,2,2,2,5,1,2,1,1,4,5,5,3,5,1,0,0,1
2,1,34,2,2,1076,3,4,3,2,5,3,5,5,4,1,1,5,1,5,0,8,2
2,2,41,1,2,668,3,2,3,3,3,3,3,3,1,3,3,3,2,3,293,264,1
1,2,54,1,1,1197,4,4,4,4,5,4,5,5,5,3,4,3,5,5,88,67,1
1,1,57,1,1,678,3,3,3,3,5,5,4,5,5,5,5,4,5,3,24,23,2
1,1,23,2,2,704,2,5,2,3,1,2,1,1,5,3,5,5,4,1,0,0,2
1,1,50,2,2,888,1,1,1,1,2,2,2,1,1,1,4,3,1,4,0,3,1
2,1,30,2,3,590,3,5,3,4,1,3,1,1,5,3,4,5,4,1,0,0,1
1,2,28,1,1,680,5,5,5,1,1,5,1,1,3,4,5,5,4,1,0,0,2
2,1,57,1,1,1671,2,2,2,2,2,4,5,4,4,4,4,3,4,3,88,81,2
1,2,24,1,1,296,4,5,4,1,2,4,2,2,5,4,5,4,4,2,0,0,2
1,1,45,2,2,1037,2,2,2,3,5,3,3,3,3,2,5,4,3,2,0,16,1
1,1,57,2,1,347,3,4,3,4,5,5,5,5,5,3,4,5,5,3,0,0,1
2,2,23,1,2,1369,1,1,1,1,4,1,4,4,5,5,5,3,4,4,4,0,1
2,1,45,1,1,2439,2,2,2,2,1,2,5,5,5,5,5,1,5,3,0,0,2
2,1,30,1,1,1053,1,5,5,5,1,1,1,1,1,2,1,1,2,1,17,7,2
2,1,41,2,2,370,5,4,5,2,3,5,3,3,4,1,1,3,4,3,0,0,2
1,1,45,1,2,677,4,1,2,2,4,3,4,5,5,4,5,3,5,4,0,0,1
1,1,71,1,2,337,5,4,4,4,4,3,1,5,5,5,5,4,5,4,0,0,2
2,1,50,1,1,362,5,5,5,5,4,4,4,4,4,4,4,4,4,4,0,0,2
1,1,31,1,3,718,3,3,3,3,3,2,3,3,1,4,4,4,4,3,0,0,2
1,1,12,2,2,271,3,5,3,4,1,3,1,1,3,4,5,5,5,1,5,0,1
2,1,35,2,2,930,4,4,4,3,3,4,3,3,4,4,5,5,4,3,0,0,1
1,1,41,2,2,399,4,5,4,4,3,4,3,3,4,5,4,3,5,3,26,34,2
1,1,58,1,1,2183,0,0,0,4,4,4,4,3,3,3,3,4,3,4,42,36,2
2,1,48,1,1,3457,4,3,4,4,2,5,4,5,5,5,5,5,5,4,0,2,1
1,1,40,1,1,1859,3,3,3,3,3,5,4,5,5,5,5,3,5,3,1,15,2
1,1,50,2,1,2486,2,3,2,3,3,3,3,1,1,2,1,3,1,1,21,5,1
2,1,59,1,2,1205,4,3,3,3,4,4,4,4,4,3,2,1,2,4,4,0,1
2,1,7,2,2,271,2,0,2,5,5,2,5,5,5,5,4,3,5,5,0,0,1
1,1,68,1,1,925,2,3,3,3,2,4,4,2,2,2,2,4,2,4,0,0,1
2,1,40,1,1,986,3,3,3,3,2,5,4,5,5,5,5,3,5,1,0,0,2
2,2,23,1,1,247,4,5,4,5,5,4,5,5,4,2,4,3,4,5,80,76,2
2,1,20,1,1,2442,1,1,1,1,5,5,5,5,4,3,4,4,5,5,0,0,1
2,1,47,1,1,1067,5,5,5,5,4,5,5,5,5,4,5,4,5,5,0,0,1
1,2,22,1,2,587,2,0,1,2,2,1,3,2,4,3,4,4,5,2,8,0,1
2,1,54,1,1,67,4,4,4,4,3,3,1,5,5,5,4,1,5,1,3,0,2
2,1,45,1,1,1416,2,2,4,2,3,4,4,5,5,5,5,4,5,5,29,9,1
1,2,22,1,2,1235,4,4,4,3,5,4,5,5,3,5,5,3,5,5,0,0,1
1,2,22,1,1,626,5,0,5,2,2,5,2,2,3,3,3,3,5,2,0,16,1
2,1,16,1,1,1969,2,1,1,1,2,2,2,2,2,4,3,3,4,2,0,4,1
1,1,69,2,2,2106,3,1,3,3,5,3,4,4,4,3,4,1,4,1,0,0,1
2,1,45,1,1,2900,4,4,4,4,3,4,3,5,5,5,5,4,5,5,25,39,2
1,2,29,1,1,674,2,2,2,2,2,2,2,2,5,3,4,5,4,2,116,115,1
1,1,57,1,1,1985,1,1,1,1,5,5,4,4,4,4,4,5,4,4,59,61,2
1,1,55,2,2,377,3,2,3,3,4,3,4,4,4,3,4,2,4,4,0,1,1
2,1,45,1,1,3438,5,5,5,5,4,5,4,5,5,5,5,5,5,4,16,6,2
2,1,45,1,1,715,2,2,2,2,4,2,5,4,4,4,4,4,4,2,0,17,1
1,1,17,1,1,268,2,1,1,1,2,2,2,2,3,3,4,4,3,2,53,57,1
1,1,33,1,1,733,3,5,5,5,5,3,4,3,3,3,3,3,3,3,0,0,1
2,1,50,1,1,2585,1,1,1,1,2,4,5,5,5,5,5,4,5,3,0,0,2
2,1,24,1,1,1829,2,1,1,1,2,2,2,2,1,3,3,1,3,2,25,23,2
1,1,44,2,2,1635,2,4,2,4,2,4,1,4,4,3,4,1,4,1,132,134,2
1,1,39,1,2,158,4,3,2,2,4,4,4,4,4,4,4,4,3,4,0,0,1
2,1,22,1,1,965,5,5,5,5,5,5,5,5,2,2,4,4,4,5,0,0,2
1,1,37,2,2,602,2,4,2,5,2,2,2,2,3,5,5,5,5,2,24,12,1
2,1,62,2,2,447,3,5,3,2,1,3,1,1,5,5,4,5,5,1,0,0,1
2,2,20,1,2,641,2,3,2,4,5,2,3,5,3,3,3,2,3,5,0,0,1
1,2,27,1,2,787,2,2,2,4,1,2,5,1,1,4,3,1,4,1,36,22,1
2,1,42,1,2,672,2,5,5,5,2,2,2,2,5,4,3,1,5,2,0,3,2
1,1,26,1,2,965,5,1,1,1,5,5,4,5,2,4,4,1,5,5,34,35,2
2,1,25,1,1,496,5,5,5,5,5,4,5,5,4,2,4,3,3,5,0,9,1
2,1,65,2,2,502,3,4,3,3,1,3,1,1,3,5,5,4,4,1,0,0,1
1,1,44,1,1,3857,4,4,4,4,4,4,5,4,4,4,4,4,4,3,0,0,2
1,1,40,2,3,565,4,5,4,3,5,4,5,5,3,4,4,4,5,5,0,0,1
1,2,44,1,1,362,3,3,3,1,1,3,1,1,4,2,5,4,4,1,0,0,1
2,1,45,1,1,547,1,1,5,1,4,4,4,3,3,3,3,3,3,5,0,31,2
1,1,29,1,1,2700,2,2,2,2,5,4,5,5,2,3,2,3,4,5,0,0,1
2,1,47,2,2,965,2,4,2,4,1,2,5,1,3,2,4,5,5,1,18,16,1
1,1,35,1,2,1214,4,2,2,2,4,4,4,4,2,3,1,3,5,4,0,0,2
2,1,31,1,1,2125,1,1,1,1,4,4,4,4,4,3,4,4,5,4,126,122,2
2,1,66,1,1,544,2,4,4,4,4,3,3,2,2,3,2,4,2,4,0,0,2
1,1,46,1,2,1120,3,3,3,3,4,3,4,3,3,3,3,1,3,1,2,0,1
1,2,14,1,3,1023,3,1,3,4,2,3,2,2,4,2,3,2,4,2,0,0,1
2,1,20,2,2,170,1,2,1,4,3,1,3,3,3,5,4,4,3,3,19,16,1
2,1,36,2,2,967,1,2,1,3,1,1,1,1,2,2,3,2,3,1,23,41,1
2,1,45,2,2,296,4,4,4,4,3,4,3,3,2,3,4,1,4,3,7,4,1
1,1,29,1,2,591,2,1,1,1,2,2,2,2,1,2,4,2,4,2,18,4,1
1,1,33,2,2,1849,1,1,1,2,2,1,2,2,3,3,2,4,2,2,0,2,1
2,1,42,1,1,3434,4,4,4,4,4,4,4,5,5,5,5,4,5,5,4,0,2
2,1,39,2,2,361,2,5,2,4,5,2,5,5,3,2,4,3,5,5,0,0,1
1,1,47,1,1,399,5,5,5,5,4,5,5,4,3,1,1,5,4,5,175,191,2
2,2,49,1,1,1671,1,1,1,2,4,1,1,4,4,5,4,4,5,4,0,0,1
1,2,19,1,2,872,5,5,5,4,1,0,4,1,1,1,4,2,3,1,3,1,2
1,2,37,1,1,460,2,2,2,3,2,2,2,2,3,3,4,5,4,2,0,0,1
2,1,18,2,2,447,2,3,4,3,4,4,4,4,3,1,2,2,1,4,0,0,1
1,2,15,1,2,757,1,1,1,4,2,1,4,2,1,2,3,4,3,2,54,39,1
1,1,43,2,2,543,4,5,4,3,3,3,4,3,3,4,3,4,3,2,16,20,1
2,1,26,2,2,239,2,4,0,3,3,0,3,3,5,2,5,5,5,3,2,5,1
2,1,12,2,2,169,3,5,3,4,3,3,3,3,5,4,4,5,4,3,0,5,1
2,1,60,2,2,121,0,1,0,1,1,0,1,1,3,4,1,4,2,1,0,0,2
2,1,48,1,1,2866,2,2,2,2,2,5,4,4,4,4,4,5,4,3,12,27,2
2,1,56,1,1,3068,1,1,1,1,5,4,5,5,5,5,5,3,5,5,1,0,2
2,1,66,2,2,2586,2,4,2,3,2,2,2,2,5,3,4,2,3,2,0,0,1
2,1,29,1,1,2232,3,3,5,3,5,5,5,5,5,2,5,4,5,5,33,31,2
2,1,29,2,2,456,3,5,3,3,5,3,4,5,2,4,3,4,4,5,51,46,1
1,1,31,2,2,888,4,4,4,3,3,4,3,3,5,5,4,3,4,3,0,0,1
1,1,67,2,2,430,1,4,3,3,5,4,4,3,3,3,4,3,3,3,0,3,1
2,1,31,2,2,67,2,5,2,5,4,2,4,4,3,5,5,4,4,4,0,17,1
2,1,38,1,2,676,2,4,4,4,2,2,2,2,4,3,4,1,3,2,4,10,1
2,1,47,1,2,771,5,4,1,4,5,5,5,5,4,1,4,4,5,5,11,0,2
1,2,39,1,1,868,3,4,4,5,2,4,2,2,5,4,4,3,4,2,0,2,1
1,1,39,1,1,1852,2,2,2,2,2,5,5,4,4,4,4,3,4,3,0,0,2
2,1,58,2,3,641,2,4,2,4,3,2,3,3,5,4,4,5,5,3,0,0,1
2,1,31,2,2,762,4,4,4,5,1,4,5,1,4,2,4,4,5,1,1,13,1
1,2,38,1,2,349,3,3,3,3,5,3,5,5,2,4,3,2,3,5,23,33,1
1,2,39,1,1,1167,5,5,5,1,4,5,4,4,1,1,4,4,1,4,0,0,2
1,1,40,1,1,3866,1,3,3,3,2,2,3,1,1,1,1,2,1,1,0,0,1
1,2,43,1,2,1035,2,2,2,3,4,2,4,4,3,2,2,3,3,4,0,25,1
1,1,29,2,2,272,1,2,1,4,3,1,3,3,4,2,4,2,3,3,22,13,2
1,1,29,1,1,2117,3,3,3,3,4,4,4,4,3,3,4,5,4,4,26,25,2
2,1,55,1,1,2092,3,3,3,3,2,4,4,3,3,4,3,5,3,5,1,0,2
2,1,48,2,2,101,2,4,2,4,4,2,4,4,3,4,4,3,4,4,0,0,1
2,1,40,1,1,1642,0,4,0,4,2,4,4,4,4,1,1,3,4,3,4,0,1
1,1,19,1,1,3832,4,4,4,4,5,5,5,5,4,3,4,5,4,5,2,0,1
1,1,23,1,1,2310,3,3,3,3,5,5,5,5,2,4,1,3,5,5,0,9,2
2,1,42,1,1,2761,1,5,5,5,5,3,4,1,1,1,1,4,1,3,0,0,1
1,1,45,1,1,1756,3,3,3,3,3,5,5,5,5,5,5,4,5,5,0,3,2
1,1,46,2,2,109,3,0,3,3,3,4,5,4,4,3,4,4,4,4,17,21,1
1,1,19,2,3,534,2,2,2,3,3,2,3,3,3,4,3,3,4,3,13,0,1
1,2,25,1,2,589,3,1,3,3,1,3,1,1,1,3,3,1,3,1,0,0,1
1,1,37,1,1,3560,5,5,5,5,5,5,5,5,5,5,5,4,5,5,48,38,2
1,1,44,1,2,2504,2,2,5,2,2,3,2,2,2,2,2,1,2,4,12,2,1
1,1,59,1,1,2960,4,4,4,4,3,4,5,2,2,2,2,5,2,4,54,37,2
2,1,19,1,1,305,2,3,3,3,2,2,2,2,3,5,3,1,3,2,0,0,1
1,1,64,2,2,325,2,3,2,4,3,3,3,1,1,2,1,2,1,1,25,19,1
